0,30.9090909091
1,67.6767676768
2,89.595959596
3,75.4545454545
4,66.3636363636
5,93.3333333333
6,67.0707070707
7,78.8888888889
8,81.5151515152
9,90.303030303
10,94.7474747475
11,95.3535353535
12,94.7474747475
13,94.6464646465
14,94.6464646465
15,92.9292929293
16,90.303030303
17,95.2525252525
18,93.3333333333
19,92.8282828283
20,88.1818181818
21,96.3636363636
22,86.7676767677
23,89.898989899
24,87.3737373737
25,94.7474747475
26,93.5353535354
27,95.2525252525
28,94.7474747475
29,93.7373737374
30,94.5454545455
31,94.5454545455
32,94.7474747475
33,89.2929292929
34,92.6262626263
35,89.1919191919
36,87.4747474747
37,94.3434343434
38,93.8383838384
39,95.9595959596
40,88.6868686869
41,92.5252525253
42,94.1414141414
43,93.8383838384
44,91.8181818182
45,95.0505050505
46,79.2929292929
47,92.8282828283
48,92.5252525253
49,94.6464646465
50,91.7171717172
51,90.5050505051
52,96.1616161616
53,88.1818181818
54,91.1111111111
55,95.1515151515
56,90.8080808081
57,90.0
58,92.9292929293
59,95.9595959596
60,96.6666666667
61,93.6363636364
62,93.0303030303
63,87.4747474747
64,94.6464646465
65,93.0303030303
66,88.5858585859
67,94.4444444444
68,91.7171717172
69,91.2121212121
70,89.1919191919
71,94.4444444444
72,85.5555555556
73,89.3939393939
74,93.1313131313
75,85.4545454545
76,94.4444444444
77,93.3333333333
78,94.0404040404
79,95.8585858586
80,95.4545454545
81,96.3636363636
82,96.2626262626
83,96.3636363636
84,96.2626262626
85,96.2626262626
86,96.3636363636
87,96.3636363636
88,96.5656565657
89,96.4646464646
90,96.4646464646
91,96.9696969697
92,96.6666666667
93,96.5656565657
94,96.5656565657
95,96.5656565657
96,96.6666666667
97,96.4646464646
98,96.8686868687
99,96.8686868687
100,96.8686868687
101,96.7676767677
102,96.8686868687
103,97.0707070707
104,97.1717171717
105,96.9696969697
106,97.0707070707
107,96.9696969697
108,96.9696969697
109,96.7676767677
110,96.9696969697
111,97.0707070707
112,96.8686868687
113,96.9696969697
114,96.6666666667
115,96.8686868687
116,96.7676767677
117,96.9696969697
118,96.6666666667
119,96.6666666667
120,96.9696969697
121,96.7676767677
122,96.9696969697
123,97.1717171717
124,97.0707070707
125,96.7676767677
126,97.0707070707
127,97.0707070707
128,97.1717171717
129,96.8686868687
130,96.8686868687
131,96.8686868687
132,97.1717171717
133,96.7676767677
134,96.8686868687
135,96.8686868687
136,96.7676767677
137,96.6666666667
138,96.8686868687
139,96.6666666667
140,96.8686868687
141,96.9696969697
142,96.6666666667
143,96.8686868687
144,96.8686868687
145,96.7676767677
146,96.7676767677
147,96.8686868687
148,96.7676767677
149,96.8686868687
