0,75.1515151515
1,82.6262626263
2,78.3838383838
3,94.7474747475
4,90.101010101
5,95.8585858586
6,94.0404040404
7,94.1414141414
8,90.202020202
9,94.0404040404
10,94.0404040404
11,92.6262626263
12,75.7575757576
13,94.3434343434
14,95.8585858586
15,95.5555555556
16,95.5555555556
17,95.2525252525
18,95.9595959596
19,95.5555555556
20,95.8585858586
21,95.5555555556
22,95.7575757576
23,95.5555555556
24,95.9595959596
25,95.7575757576
26,95.7575757576
27,95.6565656566
28,95.8585858586
29,95.5555555556
30,95.7575757576
31,95.6565656566
32,95.4545454545
33,95.8585858586
34,95.4545454545
35,95.4545454545
36,95.5555555556
37,95.7575757576
38,95.1515151515
39,95.3535353535
40,95.5555555556
41,95.2525252525
42,95.6565656566
43,95.3535353535
44,95.5555555556
45,94.0404040404
46,94.8484848485
47,94.3434343434
48,95.0505050505
49,94.2424242424
50,95.0505050505
51,94.1414141414
52,94.3434343434
53,92.4242424242
54,94.8484848485
55,93.9393939394
56,94.9494949495
57,93.7373737374
58,95.0505050505
59,94.9494949495
60,94.8484848485
61,95.0505050505
62,93.9393939394
63,90.101010101
64,65.2525252525
65,73.4343434343
66,90.0
67,93.8383838384
68,78.3838383838
69,93.3333333333
70,94.3434343434
71,94.3434343434
72,94.1414141414
73,88.8888888889
74,80.7070707071
75,81.4141414141
76,94.1414141414
77,94.5454545455
78,95.0505050505
79,95.6565656566
80,95.4545454545
81,95.7575757576
82,95.7575757576
83,95.6565656566
84,95.5555555556
85,95.7575757576
86,95.6565656566
87,95.4545454545
88,95.6565656566
89,95.4545454545
90,95.3535353535
91,95.3535353535
92,95.4545454545
93,95.2525252525
94,95.2525252525
95,95.2525252525
96,95.3535353535
97,95.2525252525
98,95.1515151515
99,95.1515151515
100,95.1515151515
101,95.2525252525
102,95.2525252525
103,95.0505050505
104,95.3535353535
105,95.2525252525
106,95.1515151515
107,95.1515151515
108,95.2525252525
109,95.2525252525
110,95.2525252525
111,95.2525252525
112,95.2525252525
113,95.1515151515
114,95.1515151515
115,95.1515151515
116,95.2525252525
117,95.5555555556
118,95.2525252525
119,95.2525252525
120,95.4545454545
121,95.3535353535
122,95.1515151515
123,95.3535353535
124,95.1515151515
125,95.2525252525
126,95.4545454545
127,95.2525252525
128,95.2525252525
129,95.2525252525
130,95.1515151515
131,95.1515151515
132,95.3535353535
133,95.4545454545
134,95.3535353535
135,95.3535353535
136,95.2525252525
137,95.2525252525
138,95.2525252525
139,95.3535353535
140,95.2525252525
141,95.2525252525
142,95.2525252525
143,95.3535353535
144,95.3535353535
145,95.2525252525
146,95.1515151515
147,95.1515151515
148,95.3535353535
149,95.3535353535
