0,87.7777777778
1,78.8888888889
2,91.6161616162
3,90.404040404
4,94.0404040404
5,90.9090909091
6,78.4848484848
7,94.6464646465
8,95.6565656566
9,94.6464646465
10,85.3535353535
11,94.3434343434
12,94.6464646465
13,95.4545454545
14,94.3434343434
15,94.0404040404
16,95.2525252525
17,94.9494949495
18,95.8585858586
19,95.7575757576
20,95.7575757576
21,95.9595959596
22,95.8585858586
23,95.9595959596
24,95.8585858586
25,95.7575757576
26,95.9595959596
27,95.7575757576
28,95.6565656566
29,95.8585858586
30,95.9595959596
31,95.7575757576
32,96.1616161616
33,96.0606060606
34,95.9595959596
35,95.5555555556
36,95.9595959596
37,95.8585858586
38,96.0606060606
39,95.9595959596
40,95.9595959596
41,95.6565656566
42,95.7575757576
43,95.6565656566
44,96.1616161616
45,95.8585858586
46,95.8585858586
47,96.0606060606
48,96.0606060606
49,96.0606060606
50,96.0606060606
51,95.9595959596
52,95.8585858586
53,96.1616161616
54,95.9595959596
55,95.9595959596
56,95.8585858586
57,95.9595959596
58,95.8585858586
59,95.8585858586
60,95.8585858586
61,95.9595959596
62,95.8585858586
63,95.8585858586
64,95.8585858586
65,96.1616161616
66,95.9595959596
67,95.8585858586
68,95.8585858586
69,95.9595959596
70,95.8585858586
71,95.7575757576
72,95.9595959596
73,96.0606060606
74,95.8585858586
75,96.0606060606
76,95.6565656566
77,95.7575757576
78,95.9595959596
79,95.8585858586
80,95.9595959596
81,95.7575757576
82,95.7575757576
83,96.0606060606
84,95.9595959596
85,96.0606060606
86,95.8585858586
87,95.8585858586
88,96.0606060606
89,95.9595959596
90,95.8585858586
91,95.9595959596
92,95.9595959596
93,95.8585858586
94,95.9595959596
95,95.7575757576
96,95.7575757576
97,95.8585858586
98,95.9595959596
99,95.9595959596
100,95.7575757576
101,96.0606060606
102,95.8585858586
103,95.8585858586
104,95.7575757576
105,95.6565656566
106,96.0606060606
107,95.7575757576
108,95.8585858586
109,95.8585858586
110,95.8585858586
111,95.8585858586
112,95.8585858586
113,95.7575757576
114,95.8585858586
115,95.8585858586
116,95.9595959596
117,95.9595959596
118,95.7575757576
119,96.0606060606
120,95.7575757576
121,95.9595959596
122,95.9595959596
123,95.9595959596
124,95.9595959596
125,95.8585858586
126,95.9595959596
127,95.8585858586
128,95.9595959596
129,95.8585858586
130,95.8585858586
131,95.9595959596
132,95.8585858586
133,95.8585858586
134,95.8585858586
135,95.8585858586
136,96.0606060606
137,96.1616161616
138,95.8585858586
139,95.9595959596
140,95.6565656566
141,95.8585858586
142,95.8585858586
143,95.7575757576
144,95.7575757576
145,95.8585858586
146,95.9595959596
147,95.9595959596
148,95.7575757576
149,95.9595959596
150,95.9595959596
151,95.8585858586
152,95.7575757576
153,95.7575757576
154,95.9595959596
155,95.7575757576
156,95.8585858586
157,95.9595959596
158,95.7575757576
159,95.8585858586
160,95.9595959596
161,95.8585858586
162,95.8585858586
163,95.7575757576
164,95.8585858586
165,96.0606060606
166,95.7575757576
167,95.8585858586
168,95.7575757576
169,95.7575757576
170,95.8585858586
171,95.8585858586
172,95.7575757576
173,95.7575757576
174,95.9595959596
175,95.9595959596
176,95.8585858586
177,95.8585858586
178,95.7575757576
179,95.9595959596
180,96.0606060606
181,95.9595959596
182,95.8585858586
183,95.7575757576
184,96.0606060606
185,95.9595959596
186,95.7575757576
187,95.8585858586
188,95.8585858586
189,95.9595959596
190,95.7575757576
191,95.9595959596
192,95.7575757576
193,95.7575757576
194,95.9595959596
195,95.8585858586
196,95.7575757576
197,95.8585858586
198,95.9595959596
199,95.8585858586
