0,32.6262626263
1,88.2828282828
2,59.696969697
3,68.8888888889
4,91.4141414141
5,94.0404040404
6,87.1717171717
7,92.6262626263
8,93.9393939394
9,92.2222222222
10,89.0909090909
11,94.4444444444
12,67.4747474747
13,96.9696969697
14,92.2222222222
15,91.9191919192
16,92.6262626263
17,94.0404040404
18,94.4444444444
19,96.6666666667
20,84.1414141414
21,93.5353535354
22,94.1414141414
23,88.2828282828
24,93.4343434343
25,91.5151515152
26,95.0505050505
27,64.2424242424
28,93.3333333333
29,94.9494949495
30,94.6464646465
31,92.5252525253
32,96.0606060606
33,87.1717171717
34,89.696969697
35,95.4545454545
36,95.1515151515
37,88.8888888889
38,93.9393939394
39,93.1313131313
40,90.8080808081
41,92.9292929293
42,91.9191919192
43,93.3333333333
44,95.0505050505
45,90.0
46,96.0606060606
47,91.0101010101
48,94.6464646465
49,96.4646464646
50,57.8787878788
51,86.1616161616
52,94.3434343434
53,91.6161616162
54,91.6161616162
55,95.7575757576
56,95.7575757576
57,90.404040404
58,90.303030303
59,93.4343434343
60,93.9393939394
61,95.4545454545
62,93.9393939394
63,92.3232323232
64,94.9494949495
65,94.9494949495
66,89.898989899
67,83.3333333333
68,93.5353535354
69,95.5555555556
70,92.1212121212
71,84.6464646465
72,91.7171717172
73,96.6666666667
74,94.4444444444
75,92.7272727273
76,93.5353535354
77,92.8282828283
78,95.6565656566
79,96.7676767677
80,96.4646464646
81,96.5656565657
82,96.1616161616
83,96.1616161616
84,96.1616161616
85,96.1616161616
86,96.1616161616
87,96.1616161616
88,96.0606060606
89,96.3636363636
90,96.1616161616
91,96.3636363636
92,96.4646464646
93,96.2626262626
94,96.2626262626
95,96.0606060606
96,96.1616161616
97,96.0606060606
98,96.1616161616
99,96.2626262626
100,96.0606060606
101,95.9595959596
102,96.2626262626
103,96.3636363636
104,96.2626262626
105,96.1616161616
106,96.2626262626
107,95.9595959596
108,96.2626262626
109,96.2626262626
110,96.2626262626
111,96.3636363636
112,96.1616161616
113,96.4646464646
114,96.3636363636
115,96.2626262626
116,95.8585858586
117,96.2626262626
118,96.2626262626
119,96.2626262626
120,96.2626262626
121,96.3636363636
122,96.3636363636
123,96.5656565657
124,96.4646464646
125,96.2626262626
126,96.1616161616
127,96.4646464646
128,96.6666666667
129,96.4646464646
130,96.3636363636
131,96.2626262626
132,96.4646464646
133,96.5656565657
134,96.2626262626
135,96.3636363636
136,96.1616161616
137,96.3636363636
138,96.1616161616
139,96.1616161616
140,96.1616161616
141,96.0606060606
142,96.0606060606
143,96.0606060606
144,96.0606060606
145,96.1616161616
146,96.2626262626
147,96.2626262626
148,96.1616161616
149,96.0606060606
